step,num_nodes,p_n,p_r,expected_mean_degree,mean_degree,assort
2000,100,0.1,0.001,1.2172949002217297,1.28,0.8207038445667825
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8402680918937607
2000,100,0.1,0.001,1.2172949002217297,1.44,0.7891919383295851
2000,100,0.1,0.001,1.2172949002217297,1.22,0.8635626648184467
2000,100,0.1,0.001,1.2172949002217297,1.38,0.8372992436472894
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8174079386161132
2000,100,0.1,0.001,1.2172949002217297,1.4,0.7996478541442116
2000,100,0.1,0.001,1.2172949002217297,1.36,0.8067456982206517
2000,100,0.1,0.001,1.2172949002217297,1.0,0.8833497485672941
2000,100,0.1,0.001,1.2172949002217297,1.18,0.7810167744606127
2000,100,0.1,0.001,1.2172949002217297,1.14,0.7873867453607137
2000,100,0.1,0.001,1.2172949002217297,1.2,0.6922481672845707
2000,100,0.1,0.001,1.2172949002217297,1.08,0.8161964437679802
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8369081844517993
2000,100,0.1,0.001,1.2172949002217297,1.18,0.6545232254923311
2000,100,0.1,0.001,1.2172949002217297,1.34,0.7605685539385874
2000,100,0.1,0.001,1.2172949002217297,1.12,0.8268231678740805
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7814903459251504
2000,100,0.1,0.001,1.2172949002217297,1.04,0.8683597101427931
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8143119582074058
2000,100,0.1,0.001,1.2172949002217297,1.32,0.780664054403257
2000,100,0.1,0.001,1.2172949002217297,1.2,0.921495329183144
2000,100,0.1,0.001,1.2172949002217297,1.02,0.8235413397018956
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8086005839278236
2000,100,0.1,0.001,1.2172949002217297,1.14,0.8069401392699567
2000,100,0.1,0.001,1.2172949002217297,1.24,0.8572809527375654
2000,100,0.1,0.001,1.2172949002217297,1.08,0.8759391660638828
2000,100,0.1,0.001,1.2172949002217297,1.38,0.8741819558715901
2000,100,0.1,0.001,1.2172949002217297,1.12,0.7378093743340777
2000,100,0.1,0.001,1.2172949002217297,1.12,0.8172332234630313
2000,100,0.1,0.001,1.2172949002217297,1.22,0.7567126470798199
2000,100,0.1,0.001,1.2172949002217297,1.16,0.813277872884053
2000,100,0.1,0.001,1.2172949002217297,1.14,0.6868682575551028
2000,100,0.1,0.001,1.2172949002217297,1.18,0.774048933849726
2000,100,0.1,0.001,1.2172949002217297,1.26,0.8511267416983044
2000,100,0.1,0.001,1.2172949002217297,1.24,0.804299244774265
2000,100,0.1,0.001,1.2172949002217297,1.26,0.7911463334478087
2000,100,0.1,0.001,1.2172949002217297,1.36,0.8186744892237413
2000,100,0.1,0.001,1.2172949002217297,1.1,0.6563653771856138
2000,100,0.1,0.001,1.2172949002217297,1.1,0.7607073319087211
2000,100,0.1,0.001,1.2172949002217297,1.2,0.7275629432648999
2000,100,0.1,0.001,1.2172949002217297,1.22,0.7679933759888035
2000,100,0.1,0.001,1.2172949002217297,1.3,0.7869069912468349
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8911054119271337
2000,100,0.1,0.001,1.2172949002217297,1.16,0.6667405673113302
2000,100,0.1,0.001,1.2172949002217297,1.32,0.9084066497151897
2000,100,0.1,0.001,1.2172949002217297,1.16,0.5890067847189567
2000,100,0.1,0.001,1.2172949002217297,1.08,0.9348038960694253
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8099362881162445
2000,100,0.1,0.001,1.2172949002217297,1.3,0.8348907028630563
2000,100,0.1,0.001,1.2172949002217297,1.26,0.926707131708801
2000,100,0.1,0.001,1.2172949002217297,1.2,0.7159848962567197
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8782545941748453
2000,100,0.1,0.001,1.2172949002217297,1.28,0.8569047154854824
2000,100,0.1,0.001,1.2172949002217297,1.18,0.8794008884369388
2000,100,0.1,0.001,1.2172949002217297,1.22,0.8348946478048934
2000,100,0.1,0.001,1.2172949002217297,1.12,0.8835249956604996
2000,100,0.1,0.001,1.2172949002217297,1.18,0.7885301982404699
2000,100,0.1,0.001,1.2172949002217297,1.1,0.821493086415097
2000,100,0.1,0.001,1.2172949002217297,1.08,0.7817596854689017
