step,num_nodes,p_n,p_r,expected_mean_degree,mean_degree,assort
2000,100,0.0,0.1,9.827205882352942,9.62,0.1345122839582929
2000,100,0.0,0.1,9.827205882352942,10.4,0.0653369494267993
2000,100,0.0,0.1,9.827205882352942,9.76,0.025216584259540615
2000,100,0.0,0.1,9.827205882352942,10.2,0.09090423075402937
2000,100,0.0,0.1,9.827205882352942,9.5,0.11326438138162914
2000,100,0.0,0.1,9.827205882352942,10.08,0.11092562517479064
2000,100,0.0,0.1,9.827205882352942,9.7,0.06405728620708195
2000,100,0.0,0.1,9.827205882352942,10.52,0.06026088742708786
2000,100,0.0,0.1,9.827205882352942,10.14,-0.007280750036890199
2000,100,0.0,0.3,23.439252336448597,23.62,-0.0220290515751353
2000,100,0.0,0.3,23.439252336448597,24.2,0.02975877013382313
2000,100,0.0,0.3,23.439252336448597,23.92,0.019122565275782138
2000,100,0.0,0.3,23.439252336448597,24.38,-0.0004391272867401822
2000,100,0.0,0.3,23.439252336448597,23.4,0.03345380759648154
2000,100,0.0,0.3,23.439252336448597,22.92,0.020266415694804578
2000,100,0.0,0.3,23.439252336448597,23.26,0.023612883648005758
2000,100,0.0,0.3,23.439252336448597,23.68,0.022955040908017487
2000,100,0.0,0.3,23.439252336448597,22.42,-0.006915259289673138
2000,100,0.0,0.3,23.439252336448597,22.84,-0.03399630064727666
2000,100,0.0,0.3,23.439252336448597,23.54,-0.017457527591454098
2000,100,0.0,0.3,23.439252336448597,23.8,0.0435990794998235
2000,100,0.0,0.3,23.439252336448597,23.14,0.028534345735593443
2000,100,0.0,0.3,23.439252336448597,24.14,0.017067821018596146
2000,100,0.0,0.3,23.439252336448597,23.0,0.03132859323483696
2000,100,0.0,0.3,23.439252336448597,23.36,0.02285200991997393
2000,100,0.0,0.3,23.439252336448597,23.0,-0.015606343381371682
2000,100,0.0,0.3,23.439252336448597,22.26,0.00467505519457993
2000,100,0.0,0.3,23.439252336448597,23.78,0.016800932806307
2000,100,0.0,0.3,23.439252336448597,23.96,-0.004550744324920743
2000,100,0.0,0.3,23.439252336448597,24.06,-0.02329445563442421
2000,100,0.0,0.3,23.439252336448597,23.96,-0.003882337398077209
2000,100,0.0,0.3,23.439252336448597,23.02,0.0318971999615865
2000,100,0.0,0.3,23.439252336448597,23.34,0.02143879104774788
2000,100,0.0,0.3,23.439252336448597,23.4,0.01217120349011027
2000,100,0.0,0.3,23.439252336448597,23.3,0.005498905471283078
2000,100,0.0,0.3,23.439252336448597,23.76,-0.024750079012720375
2000,100,0.0,0.3,23.439252336448597,23.2,0.006196945925142724
2000,100,0.0,0.3,23.439252336448597,23.28,0.02873936479145854
2000,100,0.0,0.3,23.439252336448597,23.26,0.013698964923019129
2000,100,0.0,0.3,23.439252336448597,23.24,0.013413488731557333
2000,100,0.0,0.3,23.439252336448597,23.88,-0.016307421470854865
2000,100,0.0,0.3,23.439252336448597,23.38,0.02338665683551314
2000,100,0.0,0.3,23.439252336448597,23.02,0.020401076250588648
2000,100,0.0,0.3,23.439252336448597,23.7,0.03261255646523027
2000,100,0.0,0.3,23.439252336448597,23.52,-0.014654074657765673
2000,100,0.0,0.3,23.439252336448597,24.12,-0.0036029327108800355
2000,100,0.0,0.3,23.439252336448597,23.08,0.010717174328969925
2000,100,0.0,0.3,23.439252336448597,23.58,-0.010791828529690546
2000,100,0.0,0.3,23.439252336448597,23.66,0.022177758673237364
2000,100,0.0,0.3,23.439252336448597,24.04,0.00032445740038245695
2000,100,0.0,0.3,23.439252336448597,23.18,0.013682892901505905
2000,100,0.0,0.3,23.439252336448597,23.34,0.012425561206044872
2000,100,0.0,0.3,23.439252336448597,24.24,-2.164900929692685e-5
2000,100,0.0,0.3,23.439252336448597,24.06,0.028453805668424825
2000,100,0.0,0.3,23.439252336448597,22.8,0.01383107514729339
2000,100,0.0,0.3,23.439252336448597,23.64,0.009780838399083586
2000,100,0.0,0.3,23.439252336448597,24.24,0.04935716381260941
2000,100,0.0,0.3,23.439252336448597,23.68,0.03951676505768241
2000,100,0.0,0.3,23.439252336448597,23.62,0.018024978721806015
2000,100,0.0,0.5,33.445945945945944,33.28,-0.018515710718595577
2000,100,0.0,0.5,33.445945945945944,33.9,0.002813848628946796
2000,100,0.0,0.5,33.445945945945944,32.26,0.027889526835302055
2000,100,0.0,0.5,33.445945945945944,34.04,0.000663014635893491
2000,100,0.0,0.5,33.445945945945944,33.36,0.017026263514623913
2000,100,0.0,0.5,33.445945945945944,34.36,-0.00917863940734019
2000,100,0.0,0.5,33.445945945945944,33.32,-0.0041235958504550856
2000,100,0.0,0.5,33.445945945945944,32.44,0.02174473369145365
2000,100,0.0,0.5,33.445945945945944,33.5,-0.0007165510444163245
2000,100,0.0,0.5,33.445945945945944,34.28,-0.01867269855345187
2000,100,0.0,0.5,33.445945945945944,33.8,0.0059240994932095855
2000,100,0.0,0.5,33.445945945945944,33.7,0.025874104618220612
2000,100,0.0,0.5,33.445945945945944,33.7,0.005034418880964172
2000,100,0.0,0.5,33.445945945945944,33.42,0.010397015624166044
2000,100,0.0,0.5,33.445945945945944,33.92,-0.008533234487624074
2000,100,0.0,0.5,33.445945945945944,33.26,-0.007662116313164103
2000,100,0.0,0.5,33.445945945945944,34.18,0.014257336125335853
2000,100,0.0,0.5,33.445945945945944,33.48,0.0003721901048599279
2000,100,0.0,0.5,33.445945945945944,33.32,-0.007071577664649899
2000,100,0.0,0.5,33.445945945945944,33.98,0.001426737735071839
2000,100,0.0,0.5,33.445945945945944,33.92,0.016637798731077156
2000,100,0.0,0.5,33.445945945945944,34.14,0.02595737412435359
2000,100,0.0,0.5,33.445945945945944,33.68,0.036902296271021845
2000,100,0.0,0.5,33.445945945945944,32.54,0.005515748327968452
2000,100,0.0,0.5,33.445945945945944,32.6,0.009862181733102887
2000,100,0.0,0.5,33.445945945945944,33.88,-0.014383637307118606
2000,100,0.0,0.5,33.445945945945944,34.0,-0.0061688445964509335
2000,100,0.0,0.5,33.445945945945944,33.3,-0.0023928241502046387
2000,100,0.0,0.5,33.445945945945944,33.62,-0.0239418818020457
2000,100,0.0,0.5,33.445945945945944,33.5,0.01892004689480581
2000,100,0.0,0.5,33.445945945945944,33.6,0.006321270070893287
2000,100,0.0,0.5,33.445945945945944,33.66,-0.0002908215423451303
2000,100,0.0,0.5,33.445945945945944,32.94,-0.00010028016557278076
2000,100,0.0,0.5,33.445945945945944,33.92,-0.0024099872409943726
2000,100,0.0,0.5,33.445945945945944,34.12,0.007115060775228967
2000,100,0.0,0.5,33.445945945945944,34.16,0.023765138026292827
2000,100,0.0,0.5,33.445945945945944,33.1,-0.015410825970323427
2000,100,0.0,0.5,33.445945945945944,33.88,0.01685333737650845
2000,100,0.0,0.5,33.445945945945944,33.04,-0.00816329146194114
2000,100,0.0,0.5,33.445945945945944,33.52,0.008427014599466657
2000,100,0.0,0.5,33.445945945945944,33.32,-0.010090054935604487
2000,100,0.0,0.5,33.445945945945944,33.84,0.012777856769858589
2000,100,0.0,0.5,33.445945945945944,34.0,0.0017313580878144442
2000,100,0.0,0.5,33.445945945945944,33.44,-0.009020004732626534
2000,100,0.0,0.5,33.445945945945944,33.88,-0.011497208131831709
2000,100,0.0,0.5,33.445945945945944,33.5,0.01799528272607672
2000,100,0.0,0.5,33.445945945945944,34.04,-0.005658864630219664
2000,100,0.0,0.5,33.445945945945944,33.64,-0.007268868975750412
2000,100,0.0,0.5,33.445945945945944,32.98,0.012776473577084864
2000,100,0.0,0.5,33.445945945945944,32.38,-0.00297905257102676
2000,100,0.1,0.1,10.8,11.32,0.058184489466828165
2000,100,0.1,0.1,10.8,10.24,0.030500793925706902
2000,100,0.1,0.1,10.8,10.9,0.029484510178278394
2000,100,0.1,0.1,10.8,10.58,0.08399290516613617
2000,100,0.1,0.1,10.8,10.56,0.07013776033223144
2000,100,0.1,0.1,10.8,10.42,0.038140731859061215
2000,100,0.1,0.1,10.8,10.88,0.01346484368389641
2000,100,0.1,0.1,10.8,11.16,0.08382302080370031
2000,100,0.1,0.1,10.8,10.36,0.07227598314061437
2000,100,0.1,0.1,10.8,11.08,0.09122717206589029
2000,100,0.1,0.1,10.8,10.84,0.03661430177390517
2000,100,0.1,0.1,10.8,10.62,0.09907124029880841
2000,100,0.1,0.1,10.8,10.4,0.05641906330075054
2000,100,0.1,0.1,10.8,11.7,0.07512613880489767
2000,100,0.1,0.1,10.8,11.74,-0.014369360270285415
2000,100,0.1,0.1,10.8,10.26,0.06104746511835917
2000,100,0.1,0.1,10.8,11.16,0.02298948472352079
2000,100,0.1,0.1,10.8,10.74,0.025354328719370406
2000,100,0.1,0.1,10.8,11.04,-0.027443902254371502
2000,100,0.1,0.1,10.8,10.74,0.05835639686609819
2000,100,0.1,0.1,10.8,10.64,0.08498506363605926
2000,100,0.1,0.1,10.8,10.18,0.07285841603815979
2000,100,0.1,0.1,10.8,10.72,-0.023722209686389748
2000,100,0.1,0.1,10.8,10.82,-0.000528305838182347
2000,100,0.1,0.1,10.8,10.9,0.02548785405907067
2000,100,0.1,0.1,10.8,11.2,0.13090398669285896
2000,100,0.1,0.1,10.8,10.54,0.04684964347208122
2000,100,0.1,0.1,10.8,10.62,-0.00460441510857974
2000,100,0.1,0.1,10.8,9.96,0.006371228370675101
2000,100,0.1,0.1,10.8,11.24,0.09700891760899003
2000,100,0.1,0.1,10.8,10.12,0.05839320598849637
2000,100,0.1,0.1,10.8,11.04,0.11857618758436171
2000,100,0.1,0.1,10.8,11.04,0.047504954647699
2000,100,0.1,0.1,10.8,10.96,0.05213012416663202
2000,100,0.1,0.1,10.8,10.18,0.009361714241075719
2000,100,0.1,0.1,10.8,10.34,0.08796832962228594
2000,100,0.1,0.1,10.8,10.86,0.0616101974686742
2000,100,0.1,0.1,10.8,10.52,0.11617621321293672
2000,100,0.1,0.1,10.8,10.86,0.13775861692893884
2000,100,0.1,0.1,10.8,10.58,0.09478076402800355
2000,100,0.1,0.1,10.8,10.62,0.05285362299587509
2000,100,0.1,0.1,10.8,10.96,0.04435480109849282
2000,100,0.1,0.1,10.8,11.54,-0.008351677964069888
2000,100,0.1,0.1,10.8,11.5,0.06453289991938684
2000,100,0.1,0.1,10.8,10.78,0.055385465226858686
2000,100,0.1,0.1,10.8,11.12,0.0981667805005932
2000,100,0.1,0.1,10.8,10.24,0.027090120654183293
2000,100,0.1,0.1,10.8,10.42,0.10765737976758297
2000,100,0.1,0.1,10.8,10.32,0.03457593062883627
2000,100,0.1,0.1,10.8,11.66,0.05757935690097889
2000,100,0.1,0.3,25.376053962900507,25.8,-0.01622631362501178
2000,100,0.1,0.3,25.376053962900507,26.76,0.007750022396028276
2000,100,0.1,0.3,25.376053962900507,25.0,-0.0057102625506307795
2000,100,0.1,0.3,25.376053962900507,25.64,0.014851841422446903
2000,100,0.1,0.3,25.376053962900507,26.52,-0.013321601145999486
2000,100,0.1,0.3,25.376053962900507,25.72,0.04112203562718075
2000,100,0.1,0.3,25.376053962900507,26.38,0.023657501505910596
2000,100,0.1,0.3,25.376053962900507,24.5,0.021903584373051507
2000,100,0.1,0.3,25.376053962900507,25.36,-0.005050965728500923
2000,100,0.1,0.3,25.376053962900507,25.2,0.0006075814775195878
2000,100,0.1,0.3,25.376053962900507,25.08,0.012445024620345923
2000,100,0.1,0.3,25.376053962900507,26.1,0.043061782053633056
2000,100,0.1,0.3,25.376053962900507,25.1,0.004423748323862151
2000,100,0.1,0.3,25.376053962900507,25.7,0.0041277960437523555
2000,100,0.1,0.3,25.376053962900507,26.08,0.028201675817030206
2000,100,0.1,0.3,25.376053962900507,25.9,-0.02114668801826393
2000,100,0.1,0.3,25.376053962900507,25.02,0.012092527676499333
2000,100,0.1,0.3,25.376053962900507,25.52,-0.014817072235112276
2000,100,0.1,0.3,25.376053962900507,25.64,-0.013923845180197047
2000,100,0.1,0.3,25.376053962900507,25.86,0.04531436530339647
2000,100,0.1,0.3,25.376053962900507,24.58,-0.007081869987912263
2000,100,0.1,0.3,25.376053962900507,24.66,0.0026096444021977898
2000,100,0.1,0.3,25.376053962900507,25.22,0.010157269632021737
2000,100,0.1,0.3,25.376053962900507,25.38,-0.010855062120689351
2000,100,0.1,0.3,25.376053962900507,24.18,0.043404960598580435
2000,100,0.1,0.3,25.376053962900507,25.92,0.01831944662070163
2000,100,0.1,0.3,25.376053962900507,25.84,0.0005585112347396119
2000,100,0.1,0.3,25.376053962900507,24.82,0.014067659457346844
2000,100,0.1,0.3,25.376053962900507,25.4,-0.0004006788476149173
2000,100,0.1,0.3,25.376053962900507,24.56,0.014984285328947947
2000,100,0.1,0.3,25.376053962900507,25.16,-0.05085886046973105
2000,100,0.1,0.3,25.376053962900507,25.22,0.028967280975466265
2000,100,0.1,0.3,25.376053962900507,26.06,0.039479035301277644
2000,100,0.1,0.3,25.376053962900507,25.6,0.05337050000635183
2000,100,0.1,0.3,25.376053962900507,26.36,-0.010114020431851433
2000,100,0.1,0.3,25.376053962900507,25.8,0.022666349434547567
2000,100,0.1,0.3,25.376053962900507,24.88,0.030567932268854035
2000,100,0.1,0.3,25.376053962900507,25.06,0.044303914555838035
2000,100,0.1,0.3,25.376053962900507,26.06,0.022866421597001453
2000,100,0.1,0.3,25.376053962900507,25.2,0.009023849061534802
2000,100,0.1,0.3,25.376053962900507,24.26,0.01915410307474708
2000,100,0.1,0.3,25.376053962900507,25.0,0.00604815433632475
2000,100,0.1,0.3,25.376053962900507,24.56,-0.005596551992642393
2000,100,0.1,0.3,25.376053962900507,25.22,0.020553277366300342
2000,100,0.1,0.3,25.376053962900507,25.24,0.0025113635394274094
2000,100,0.1,0.3,25.376053962900507,25.84,0.010545091730420505
2000,100,0.1,0.3,25.376053962900507,25.22,0.04849027623800649
2000,100,0.1,0.3,25.376053962900507,25.86,-0.02225955816259609
2000,100,0.1,0.3,25.376053962900507,26.14,-0.006494309655810456
2000,100,0.1,0.3,25.376053962900507,25.92,0.02131570827157365
2000,100,0.1,0.5,35.81765557163531,36.22,0.009707763092567115
2000,100,0.1,0.5,35.81765557163531,35.42,0.028388431103559986
2000,100,0.1,0.5,35.81765557163531,35.56,0.023324793511756703
2000,100,0.1,0.5,35.81765557163531,36.42,-0.008886648806790715
2000,100,0.1,0.5,35.81765557163531,35.54,0.018907227933200793
2000,100,0.1,0.5,35.81765557163531,34.88,-0.007292706991777943
2000,100,0.1,0.5,35.81765557163531,35.52,-0.0007358733267551641
2000,100,0.1,0.5,35.81765557163531,36.14,0.00367919844984118
2000,100,0.1,0.5,35.81765557163531,36.04,-0.005754453882292423
2000,100,0.1,0.5,35.81765557163531,35.68,-0.005203726828567661
2000,100,0.1,0.5,35.81765557163531,35.9,-0.0018712591603454456
2000,100,0.1,0.5,35.81765557163531,36.9,-0.002716470782904602
2000,100,0.1,0.5,35.81765557163531,35.3,0.008071638239209464
2000,100,0.1,0.5,35.81765557163531,36.28,-0.0043180874668661134
2000,100,0.1,0.5,35.81765557163531,35.66,0.0058892577811896895
2000,100,0.1,0.5,35.81765557163531,35.72,0.002233099199449205
2000,100,0.1,0.5,35.81765557163531,35.36,-0.015828564894003062
2000,100,0.1,0.5,35.81765557163531,36.3,0.027924922246149776
2000,100,0.1,0.5,35.81765557163531,36.26,-0.002343936752547627
2000,100,0.1,0.5,35.81765557163531,35.5,-0.006867423928569606
2000,100,0.1,0.5,35.81765557163531,35.9,0.0009875101093969273
2000,100,0.1,0.5,35.81765557163531,35.96,0.0030970785768926145
2000,100,0.1,0.5,35.81765557163531,36.66,-0.010189949455284585
2000,100,0.1,0.5,35.81765557163531,35.58,0.009673560929034111
2000,100,0.1,0.5,35.81765557163531,36.26,0.018701324133558943
2000,100,0.1,0.5,35.81765557163531,37.36,0.005336432444425552
2000,100,0.1,0.5,35.81765557163531,35.08,0.02121338040415029
2000,100,0.1,0.5,35.81765557163531,35.26,-0.008308686044860049
2000,100,0.1,0.5,35.81765557163531,35.74,0.006008064339998014
2000,100,0.1,0.5,35.81765557163531,35.88,-0.005610000033768638
2000,100,0.1,0.5,35.81765557163531,35.98,-0.02059456167914288
2000,100,0.1,0.5,35.81765557163531,36.2,0.005029786170413225
2000,100,0.1,0.5,35.81765557163531,36.4,-0.013927802030920469
2000,100,0.1,0.5,35.81765557163531,36.28,0.0020539009576524075
2000,100,0.1,0.5,35.81765557163531,36.22,-0.02831628302945865
2000,100,0.1,0.5,35.81765557163531,35.96,0.02375712874087848
2000,100,0.1,0.5,35.81765557163531,35.34,0.001896382008814682
2000,100,0.1,0.5,35.81765557163531,36.28,0.001191127500286941
2000,100,0.1,0.5,35.81765557163531,36.4,-0.005418528154850731
2000,100,0.1,0.5,35.81765557163531,35.56,-0.008930982979127446
2000,100,0.1,0.5,35.81765557163531,35.76,-0.020191638709625436
2000,100,0.1,0.5,35.81765557163531,35.76,0.01801930387588894
2000,100,0.1,0.5,35.81765557163531,35.08,-0.0020275047408082475
2000,100,0.1,0.5,35.81765557163531,36.28,-0.0021502631548335547
2000,100,0.1,0.5,35.81765557163531,35.58,0.019259188306819334
2000,100,0.1,0.5,35.81765557163531,36.0,0.03307364813150661
2000,100,0.1,0.5,35.81765557163531,35.86,0.006829649241825175
2000,100,0.1,0.5,35.81765557163531,35.26,-0.007973961032513565
2000,100,0.1,0.5,35.81765557163531,36.46,-0.0015985171609283193
2000,100,0.1,0.5,35.81765557163531,36.2,-0.004535903350311268
2000,100,0.2,0.1,11.986547085201794,11.72,0.023480130486019272
2000,100,0.2,0.1,11.986547085201794,11.88,0.12253606214667946
2000,100,0.2,0.1,11.986547085201794,11.52,0.08463119066963652
2000,100,0.2,0.1,11.986547085201794,12.7,0.06902824442652038
2000,100,0.2,0.1,11.986547085201794,12.18,0.08711117094816037
2000,100,0.2,0.1,11.986547085201794,12.0,0.057095283655927136
2000,100,0.2,0.1,11.986547085201794,11.78,0.0038015170878160478
2000,100,0.2,0.1,11.986547085201794,11.28,0.11966373691667269
2000,100,0.2,0.1,11.986547085201794,11.9,0.05648861945517023
2000,100,0.2,0.1,11.986547085201794,11.96,0.07024156750211746
2000,100,0.2,0.1,11.986547085201794,12.36,0.07955916432201716
2000,100,0.2,0.1,11.986547085201794,11.48,0.007868359013653155
2000,100,0.2,0.1,11.986547085201794,12.5,0.09316257057953851
2000,100,0.2,0.1,11.986547085201794,12.58,0.10460057123412746
2000,100,0.2,0.1,11.986547085201794,11.74,0.007501364117592992
2000,100,0.2,0.1,11.986547085201794,12.0,-0.062318043999981663
2000,100,0.2,0.1,11.986547085201794,12.38,0.06499077614900012
2000,100,0.2,0.1,11.986547085201794,12.04,0.09571694303137551
2000,100,0.2,0.1,11.986547085201794,11.22,0.01286408441086093
2000,100,0.2,0.1,11.986547085201794,11.16,0.021836629997543502
2000,100,0.2,0.1,11.986547085201794,12.68,0.04511716147858912
2000,100,0.2,0.1,11.986547085201794,11.86,0.05676551214753845
2000,100,0.2,0.1,11.986547085201794,12.22,0.06331443845550157
2000,100,0.2,0.1,11.986547085201794,12.32,0.10775993751297297
2000,100,0.2,0.1,11.986547085201794,12.26,0.010265422890828
2000,100,0.2,0.1,11.986547085201794,12.3,0.0645969389590414
2000,100,0.2,0.1,11.986547085201794,11.32,0.09860179201731414
2000,100,0.2,0.1,11.986547085201794,10.9,0.09767176266873336
2000,100,0.2,0.1,11.986547085201794,11.82,-0.00032917138085130753
2000,100,0.2,0.1,11.986547085201794,12.58,0.03602113055450608
2000,100,0.2,0.1,11.986547085201794,12.38,0.00759554461369195
2000,100,0.2,0.1,11.986547085201794,12.34,0.05879610909755451
2000,100,0.2,0.1,11.986547085201794,12.52,0.04774760485612148
2000,100,0.2,0.1,11.986547085201794,11.56,0.07892676760218316
2000,100,0.2,0.1,11.986547085201794,12.5,0.06237209515727898
2000,100,0.2,0.1,11.986547085201794,12.2,0.09265855092237782
2000,100,0.2,0.1,11.986547085201794,12.3,0.017332624456978765
2000,100,0.2,0.1,11.986547085201794,12.42,0.10783487059078359
2000,100,0.2,0.1,11.986547085201794,11.42,0.06812643868219845
2000,100,0.2,0.1,11.986547085201794,11.36,0.0970636358698649
2000,100,0.2,0.1,11.986547085201794,12.44,0.1075010292924856
2000,100,0.2,0.1,11.986547085201794,12.16,0.053381754532739877
2000,100,0.2,0.1,11.986547085201794,11.92,0.020267598851660705
2000,100,0.2,0.1,11.986547085201794,11.5,0.03170934315866963
2000,100,0.2,0.1,11.986547085201794,12.34,0.17282836584294273
2000,100,0.2,0.1,11.986547085201794,11.92,0.07198559690194287
2000,100,0.2,0.1,11.986547085201794,12.38,0.09887085357680345
2000,100,0.2,0.1,11.986547085201794,11.36,0.0745547360286543
2000,100,0.2,0.1,11.986547085201794,11.78,0.09375127204614456
2000,100,0.2,0.1,11.986547085201794,11.38,0.08429557317540161
2000,100,0.2,0.3,27.66176470588235,26.88,0.009417728411212838
2000,100,0.2,0.3,27.66176470588235,28.2,0.01597362498072824
2000,100,0.2,0.3,27.66176470588235,28.06,0.017178317862144805
2000,100,0.2,0.3,27.66176470588235,28.24,0.006574443831335095
2000,100,0.2,0.3,27.66176470588235,27.82,0.03443979785586685
2000,100,0.2,0.3,27.66176470588235,28.46,0.04855772604497366
2000,100,0.2,0.3,27.66176470588235,27.26,-0.005015730676843362
2000,100,0.2,0.3,27.66176470588235,27.54,0.027792214708786834
2000,100,0.2,0.3,27.66176470588235,26.84,-0.017052167821838035
2000,100,0.2,0.3,27.66176470588235,27.7,-0.0033070776742964163
2000,100,0.2,0.3,27.66176470588235,27.18,-0.023407249836482666
2000,100,0.2,0.3,27.66176470588235,26.86,0.026881803334672296
2000,100,0.2,0.3,27.66176470588235,27.9,-0.0017216662208604267
2000,100,0.2,0.3,27.66176470588235,26.26,-0.044461607377776734
2000,100,0.2,0.3,27.66176470588235,28.12,0.048221359637734634
2000,100,0.2,0.3,27.66176470588235,27.52,0.011476430891736857
2000,100,0.2,0.3,27.66176470588235,27.02,-0.017511303655451876
2000,100,0.2,0.3,27.66176470588235,27.8,-0.05864080059823876
2000,100,0.2,0.3,27.66176470588235,27.62,0.010124004679263587
2000,100,0.2,0.3,27.66176470588235,27.2,-0.024858470250921135
2000,100,0.2,0.3,27.66176470588235,28.26,0.03138221731297776
2000,100,0.2,0.3,27.66176470588235,27.88,-0.002840271313917613
2000,100,0.2,0.3,27.66176470588235,27.4,0.004142937123645044
2000,100,0.2,0.3,27.66176470588235,28.18,-0.005782336056781125
2000,100,0.2,0.3,27.66176470588235,26.94,-0.004440509772645978
2000,100,0.2,0.3,27.66176470588235,27.6,-0.02271542153096259
2000,100,0.2,0.3,27.66176470588235,27.44,-0.011981263739253789
2000,100,0.2,0.3,27.66176470588235,26.76,0.04400710449698508
2000,100,0.2,0.3,27.66176470588235,26.4,0.025682649654848996
2000,100,0.2,0.3,27.66176470588235,27.48,-0.0019421003114805245
2000,100,0.2,0.3,27.66176470588235,28.22,-0.03989982134848768
2000,100,0.2,0.3,27.66176470588235,27.96,0.0367075157273381
2000,100,0.2,0.3,27.66176470588235,28.22,-0.009048375437202473
2000,100,0.2,0.3,27.66176470588235,27.32,0.027859977472785142
2000,100,0.2,0.3,27.66176470588235,28.22,-0.00042037475101010203
2000,100,0.2,0.3,27.66176470588235,27.68,0.009909444958903703
2000,100,0.2,0.3,27.66176470588235,26.96,-0.0026058495063228716
2000,100,0.2,0.3,27.66176470588235,27.42,0.03227846122951217
2000,100,0.2,0.3,27.66176470588235,27.68,-0.011248261690091185
2000,100,0.2,0.3,27.66176470588235,27.22,-0.003709622964439893
2000,100,0.2,0.3,27.66176470588235,28.14,0.044603550852710776
2000,100,0.2,0.3,27.66176470588235,27.72,0.03317767308437396
2000,100,0.2,0.3,27.66176470588235,27.58,0.020125760424883933
2000,100,0.2,0.3,27.66176470588235,27.04,-0.005428515405314183
2000,100,0.2,0.3,27.66176470588235,27.26,0.008639042380105594
2000,100,0.2,0.3,27.66176470588235,27.6,-0.01635564934736188
2000,100,0.2,0.3,27.66176470588235,27.5,-0.004097587785030619
2000,100,0.2,0.3,27.66176470588235,28.1,-0.01740275056982015
2000,100,0.2,0.3,27.66176470588235,27.1,0.03341269121994872
2000,100,0.2,0.3,27.66176470588235,28.16,-0.009754896497483193
2000,100,0.2,0.5,38.55140186915888,37.46,-0.005953012848832529
2000,100,0.2,0.5,38.55140186915888,37.74,0.0016647846713944852
2000,100,0.2,0.5,38.55140186915888,38.9,-0.00042880673697358866
2000,100,0.2,0.5,38.55140186915888,38.28,0.02535976203629035
2000,100,0.2,0.5,38.55140186915888,39.22,-0.0039834140400228715
2000,100,0.2,0.5,38.55140186915888,38.74,-0.00944133480546301
2000,100,0.2,0.5,38.55140186915888,39.04,-0.003218722344795593
2000,100,0.2,0.5,38.55140186915888,38.48,0.02074161873898089
2000,100,0.2,0.5,38.55140186915888,37.34,0.0054297467087817
2000,100,0.2,0.5,38.55140186915888,39.36,0.015584769474384308
