p_n,p_r,clustering_mean,clustering_std,mean_degree_mean,mean_degree_std,expected_mean_degree_mean,clust_min,clust_max,degree_min,degree_max
0.05,0.9,0.4513889071096855,0.007803271833375551,48.354800000000004,0.36700241894325963,48.44103126714208,0.44358563527630995,0.459192178943061,47.987797581056746,48.72180241894326
0.05,0.95,0.4579840042013382,0.009640506968394816,49.91279999999999,0.4193437049213246,49.76442307692305,0.4483434972329434,0.467624511169733,49.493456295078666,50.332143704921315
0.05,1.0,0.43980652926673364,0.015286008819631894,51.05399999999999,0.36079843431489683,51.02030192608022,0.42452052044710176,0.4550925380863655,50.693201565685094,51.41479843431488
0.1,0.0,0.07260238095238097,0.04274434087348614,1.1168,0.11229407457062669,1.1098654708520164,0.02985804007889483,0.11534672182586711,1.0045059254293733,1.2290940745706267
0.1,0.05,0.07754414252414253,0.012966959738549859,6.274,0.3033755670680775,6.207226354941553,0.06457718278559267,0.09051110226269239,5.970624432931922,6.577375567068078
0.1,0.1,0.1098009006681836,0.007994096426418148,10.852,0.3835601222063352,10.800000000000004,0.10180680424176546,0.11779499709460174,10.468439877793665,11.235560122206335
0.1,0.15,0.1467768587221665,0.00743314511774144,15.071200000000001,0.4711628688464234,14.959576515880638,0.13934371360442507,0.15421000383990793,14.600037131153577,15.542362868846425
0.1,0.2,0.1803609066765363,0.006234784690830861,18.693200000000004,0.5217961131260652,18.744485294117656,0.17412612198570543,0.18659569136736714,18.17140388687394,19.21499611312607
0.1,0.25,0.2149990744180534,0.006601190891144702,22.241199999999996,0.46481789280253394,22.203166226912924,0.20839788352690872,0.2216002653091981,21.776382107197463,22.706017892802528
0.1,0.3,0.24339981296318644,0.006671121980593438,25.274800000000006,0.580988742031502,25.3760539629005,0.236728690982593,0.25007093494377985,24.693811257968505,25.855788742031507
0.1,0.35,0.2723384546754116,0.007342374205238605,28.239999999999995,0.5981604453383277,28.297165991902833,0.26499608047017303,0.2796808288806502,27.64183955466167,28.83816044533832
0.1,0.4,0.29958248001004556,0.0056529938964178985,30.921999999999993,0.5183687128376668,30.995327102803703,0.2939294861136277,0.30523547390646344,30.403631287162327,31.44036871283766
0.1,0.45,0.32459365287725106,0.007366164633438132,33.496,0.6743825596311733,33.495123780945256,0.3172274882438129,0.3319598175106892,32.821617440368826,34.17038255963118
0.1,0.5,0.34739058802288425,0.006338965232816508,35.68599999999999,0.5175333963393386,35.81765557163528,0.34105162279006773,0.35372955325570077,35.168466603660654,36.20353339633933
0.1,0.55,0.3684604843221813,0.006195198034584248,37.9356,0.4772932183957057,37.98113207547164,0.3622652862875971,0.37465568235676555,37.45830678160429,38.41289321839571
0.1,0.6,0.38948052708932,0.0059259428596127525,40.014,0.5274544181873024,40.00135135135134,0.3835545842297073,0.39540646994893275,39.4865455818127,40.54145441818731
0.1,0.65,0.40694424906380333,0.005751621642511303,41.81920000000001,0.44959773403452513,41.89208633093523,0.401192627421292,0.41269587070631464,41.36960226596548,42.268797734034536
0.1,0.7,0.4242451849577897,0.005299686368756714,43.69559999999999,0.399495396004224,43.66539923954377,0.41894549858903296,0.4295448713265464,43.296104603995765,44.09509539600422
0.1,0.75,0.4407379108070669,0.005717696820824481,45.418800000000005,0.4994267734521412,45.33189920098341,0.43502021398624247,0.4464556076278914,44.91937322654786,45.91822677345215
0.1,0.8,0.45342455219124966,0.005820831878536563,46.84120000000001,0.48295704799089684,46.90095465393795,0.4476037203127131,0.4592453840697862,46.358242952009114,47.3241570479909
0.1,0.85,0.467088743618917,0.005820120320983167,48.38679999999999,0.4819113306535184,48.38086956521739,0.46126862329793383,0.47290886393990017,47.90488866934647,48.868711330653504
0.1,0.9,0.47688353524351845,0.006746777618933863,49.7612,0.4985269730487432,49.779030439684405,0.47013675762458457,0.48363031286245234,49.26267302695126,50.25972697304874
0.1,0.95,0.48532518271273356,0.006460743674186738,51.10680000000002,0.42095343675799535,51.102029621503014,0.4788644390385468,0.4917859263869203,50.68584656324202,51.52775343675802
0.1,1.0,0.4880800741624451,0.007297885698554564,52.331199999999995,0.4432746419131884,52.355769230769226,0.48078218846389054,0.49537795986099964,51.887925358086804,52.77447464191319
0.15,0.0,0.10963333333333333,0.043787481514868686,1.1944000000000001,0.10606428547376925,1.1743772241992894,0.06584585181846464,0.15342081484820203,1.088335714526231,1.3004642854737694
0.15,0.05,0.09529976079476081,0.0137959871090903,6.518799999999999,0.3154112314074424,6.548206278026901,0.08150377368567051,0.10909574790385111,6.203388768592556,6.8342112314074415
0.15,0.1,0.1233652456692886,0.007747207379735732,11.349199999999998,0.3887018688624263,11.362380446333693,0.11561803828955286,0.13111245304902433,10.960498131137571,11.737901868862425
0.15,0.15,0.15818595106255193,0.00952464292068775,15.564800000000009,0.5663713356058184,15.700000000000012,0.14866130814186418,0.16771059398323968,14.99842866439419,16.131171335605828
0.15,0.2,0.19532293874177942,0.007198952916507448,19.668,0.6053368096037318,19.62848893166506,0.18812398582527196,0.20252189165828688,19.062663190396268,20.27333680960373
0.15,0.25,0.22815844622587192,0.007443227221326613,23.235999999999994,0.6110145460708802,23.203125,0.2207152190045453,0.23560167344719854,22.624985453929114,23.847014546070874
0.15,0.3,0.2597904606151872,0.0085911026303542,26.480800000000013,0.6692421543989061,26.469656992084452,0.251199357984833,0.26838156324554135,25.811557845601108,27.150042154398918
0.15,0.35,0.2884358882993514,0.007531990638952268,29.355199999999996,0.5915122094070006,29.46627318718379,0.28090389766039914,0.2959678789383037,28.763687790592996,29.946712209406996
0.15,0.4,0.3149296830474905,0.007072003650531638,32.208400000000005,0.595919320659008,32.22510121457488,0.3078576793969589,0.32200168669802215,31.612480679340997,32.80431932065901
0.15,0.45,0.34134109806988705,0.006141606120258607,34.78280000000001,0.5563879134237923,34.77336448598133,0.33519949194962845,0.34748270419014565,34.22641208657622,35.3391879134238
0.15,0.5,0.36330211775130417,0.005828671561325192,37.162000000000006,0.5074827834618668,37.1342835708927,0.35747344618997895,0.3691307893126294,36.65451721653814,37.66948278346187
0.15,0.55,0.3860706489917229,0.005195687237852172,39.352799999999995,0.4557793952592167,39.32778581765563,0.3808749617538707,0.3912663362295751,38.89702060474078,39.80857939525921
0.15,0.6,0.40567710994940365,0.005942109976297744,41.3792,0.5222081843049777,41.37106918238992,0.3997349999731059,0.4116192199257014,40.85699181569502,41.90140818430498
0.15,0.65,0.4250281322617511,0.006361181517440224,43.38759999999999,0.5620500377172475,43.27905405405408,0.4186669507443109,0.4313893137791914,42.82554996228274,43.94965003771724
0.15,0.7,0.44125208760178347,0.005333165502625021,45.086800000000004,0.4947497409018515,45.06474820143882,0.43591892209915845,0.4465852531044085,44.59205025909815,45.581549740901856
0.15,0.75,0.4574409249290284,0.005603276982338092,46.68119999999998,0.4779789082529627,46.739543726235745,0.4518376479466903,0.46304420191136647,46.20322109174702,47.15917890825295
0.15,0.8,0.4719435593423789,0.00585103696581596,48.3084,0.5048352327689679,48.31346035648433,0.46609252237656296,0.4777945963081949,47.80356476723103,48.81323523276897
